Date,Price,Open,High,Low,Vol.,Change %
2019-10-04,11174.75,11388.45,11400.3,11158.35,928.52M,-0.0123
2019-10-03,11314.0,11322.25,11370.4,11257.35,1.02B,-0.004
2019-10-01,11359.9,11515.4,11554.2,11247.9,1.31B,-0.01
2019-09-30,11474.45,11491.15,11508.25,11390.8,756.85M,-0.0033
2019-09-27,11512.4,11556.35,11593.6,11499.75,650.02M,-0.0051
2019-09-26,11571.2,11469.85,11610.85,11466.35,844.47M,0.0115
2019-09-25,11440.2,11564.85,11564.95,11416.1,629.05M,-0.0128
2019-09-24,11588.2,11590.7,11655.05,11539.2,651.72M,-0.001
2019-09-23,11600.2,11542.7,11694.85,11471.35,882.83M,0.0289
2019-09-20,11274.2,10746.8,11381.9,10691.0,1.36B,0.0532
2019-09-19,10704.8,10845.2,10845.2,10670.25,642.60M,-0.0125
2019-09-18,10840.65,10872.8,10885.15,10804.85,519.16M,0.0021
2019-09-17,10817.6,11000.1,11000.1,10796.5,482.01M,-0.0169
2019-09-16,11003.5,10994.85,11052.7,10968.2,434.45M,-0.0065
2019-09-13,11075.9,10986.8,11084.45,10945.75,624.31M,0.0085
2019-09-12,10982.8,11058.3,11081.75,10964.95,551.44M,-0.0048
2019-09-11,11035.7,11028.5,11054.8,11011.65,687.14M,0.003
2019-09-09,11003.05,10936.7,11028.85,10889.8,412.47M,0.0052
2019-09-06,10946.2,10883.8,10957.05,10867.45,497.21M,0.0091
2019-09-05,10847.9,10860.95,10920.1,10816.0,595.70M,0.0003
2019-09-04,10844.65,10790.4,10858.75,10746.35,508.78M,0.0043
2019-09-03,10797.9,10960.95,10967.5,10772.7,483.04M,-0.0204
2019-08-30,11023.25,10987.8,11042.6,10874.8,628.15M,0.0068
2019-08-29,10948.3,10996.05,11021.1,10922.4,649.88M,-0.0089
2019-08-28,11046.1,11101.3,11129.65,10987.65,549.96M,-0.0053
2019-08-27,11105.35,11106.55,11141.75,11049.5,685.55M,0.0043
2019-08-26,11057.85,11000.3,11070.3,10756.55,684.14M,0.0211
2019-08-23,10829.35,10699.6,10862.55,10637.15,667.08M,0.0082
2019-08-22,10741.35,10905.3,10908.25,10718.3,668.19M,-0.0162
2019-08-21,10918.7,11018.15,11034.2,10906.65,557.87M,-0.0089
2019-08-20,11017.0,11063.9,11076.3,10985.3,444.72M,-0.0033
2019-08-19,11053.9,11094.8,11146.9,11037.85,369.49M,0.0006
2019-08-16,11047.8,11043.65,11068.65,10924.3,470.91M,0.0017
2019-08-14,11029.4,11003.25,11078.15,10935.6,511.54M,0.0095
2019-08-13,10925.85,11139.4,11145.9,10901.6,624.64M,-0.0165
2019-08-09,11109.65,11087.9,11181.45,11062.8,538.06M,0.007
2019-08-08,11032.45,10899.2,11058.05,10842.95,482.47M,0.0163
2019-08-07,10855.5,10958.1,10975.65,10835.9,548.47M,-0.0085
2019-08-06,10948.25,10815.4,11018.55,10813.8,517.89M,0.0079
2019-08-05,10862.6,10895.8,10895.8,10782.6,506.56M,-0.0123
2019-08-02,10997.35,10930.3,11080.15,10848.95,547.42M,0.0016
2019-08-01,10980.0,11060.2,11076.75,10881.0,499.92M,-0.0124
2019-07-31,11118.0,11034.05,11145.3,10999.4,536.69M,0.0029
2019-07-30,11085.4,11213.7,11267.45,11072.65,479.06M,-0.0093
2019-07-29,11189.2,11307.5,11310.95,11152.4,482.86M,-0.0084
2019-07-26,11284.3,11247.45,11307.6,11210.05,522.67M,0.0029
2019-07-25,11252.15,11290.4,11361.4,11239.35,553.68M,-0.0017
2019-07-24,11271.3,11322.45,11359.75,11229.8,413.20M,-0.0053
2019-07-23,11331.05,11372.25,11398.15,11302.8,458.93M,-0.0013
2019-07-22,11346.2,11392.85,11398.15,11301.25,516.04M,-0.0064
2019-07-19,11419.25,11627.95,11640.35,11399.3,446.05M,-0.0153
2019-07-18,11596.9,11675.6,11677.15,11582.4,498.26M,-0.0078
2019-07-17,11687.5,11670.75,11706.65,11651.15,464.83M,0.0021
2019-07-16,11662.6,11596.65,11670.05,11573.95,480.16M,0.0064
2019-07-15,11588.35,11614.75,11618.4,11532.3,368.79M,0.0031
2019-07-12,11552.5,11601.15,11639.55,11538.6,359.42M,-0.0026
2019-07-11,11582.9,11561.45,11599.0,11519.5,317.26M,0.0073
2019-07-10,11498.9,11536.15,11593.7,11475.65,337.57M,-0.0049
2019-07-09,11555.9,11531.6,11582.55,11461.0,442.52M,-0.0002
2019-07-08,11558.6,11770.4,11771.9,11523.3,464.03M,-0.0214
2019-07-05,11811.15,11964.75,11981.75,11797.9,530.72M,-0.0114
2019-07-04,11946.75,11928.8,11969.25,11923.65,333.60M,0.0025
2019-07-03,11916.75,11932.15,11945.2,11887.05,340.53M,0.0005
2019-07-02,11910.3,11890.3,11917.45,11814.7,363.20M,0.0038
2019-07-01,11865.6,11839.9,11884.65,11830.8,278.42M,0.0065
2019-06-28,11788.85,11861.15,11871.7,11775.5,303.89M,-0.0045
2019-06-27,11841.55,11860.85,11911.15,11821.05,480.17M,-0.0005
2019-06-26,11847.55,11768.15,11871.85,11757.55,327.88M,0.0043
2019-06-25,11796.45,11681.0,11814.4,11651.0,300.48M,0.0083
2019-06-24,11699.65,11725.8,11754.0,11670.2,277.62M,-0.0021
2019-06-21,11724.1,11827.6,11827.95,11705.1,468.43M,-0.0091
2019-06-20,11831.75,11653.65,11843.5,11635.05,442.02M,0.012
2019-06-19,11691.45,11744.45,11802.5,11625.1,446.93M,0.0
2019-06-18,11691.5,11677.05,11727.2,11641.15,365.53M,0.0017
2019-06-17,11672.15,11844.0,11844.05,11657.75,295.53M,-0.0128
2019-06-14,11823.3,11910.1,11911.85,11797.7,390.30M,-0.0076
2019-06-13,11914.05,11873.9,11931.35,11817.05,447.90M,0.0007
2019-06-12,11906.2,11962.45,11962.45,11866.35,283.72M,-0.005
2019-06-11,11965.6,11959.85,12000.35,11904.35,332.18M,0.0036
2019-06-10,11922.7,11934.9,11975.05,11871.75,303.33M,0.0044
2019-06-07,11870.65,11865.2,11897.5,11769.5,302.46M,0.0023
2019-06-06,11843.75,12039.8,12039.8,11830.25,415.21M,-0.0148
2019-06-04,12021.65,12052.65,12095.2,12005.85,289.22M,-0.0055
2019-06-03,12088.55,11953.75,12103.05,11920.1,315.30M,0.0139
2019-05-31,11922.8,11999.8,12039.25,11829.45,438.88M,-0.0019
2019-05-30,11945.9,11865.3,11968.55,11859.4,421.20M,0.0071
2019-05-29,11861.1,11905.8,11931.9,11836.8,318.07M,-0.0057
2019-05-28,11928.75,11958.35,11958.55,11864.9,598.31M,0.0003
2019-05-27,11924.75,11855.5,11957.15,11812.4,348.36M,0.0068
2019-05-24,11844.1,11748.0,11859.0,11658.1,374.64M,0.016
2019-05-23,11657.05,11901.3,12041.15,11614.5,569.03M,-0.0069
2019-05-22,11737.9,11727.95,11784.8,11682.4,355.87M,0.0025
2019-05-21,11709.1,11863.65,11883.55,11682.8,381.04M,-0.0101
2019-05-20,11828.25,11651.9,11845.2,11591.7,452.10M,0.0369
2019-05-17,11407.15,11261.9,11426.15,11259.85,412.11M,0.0133
2019-05-16,11257.1,11180.35,11281.55,11143.35,350.74M,0.009
2019-05-15,11157.0,11271.7,11286.8,11136.95,414.17M,-0.0058
2019-05-14,11222.05,11151.65,11294.75,11108.3,398.12M,0.0066
2019-05-13,11148.2,11258.7,11300.2,11125.6,357.59M,-0.0116
2019-05-10,11278.9,11314.15,11345.8,11251.05,387.32M,-0.002
2019-05-09,11301.8,11322.4,11357.6,11255.05,373.03M,-0.0051
2019-05-08,11359.45,11478.7,11479.1,11346.95,372.83M,-0.012
2019-05-07,11497.9,11651.5,11657.05,11484.45,337.50M,-0.0087
2019-05-06,11598.25,11605.8,11632.55,11571.35,299.05M,-0.0097
2019-05-03,11712.25,11722.6,11770.9,11699.35,305.52M,-0.0011
2019-05-02,11724.75,11725.55,11789.3,11699.55,380.28M,-0.002
2019-04-30,11748.15,11748.75,11756.25,11655.9,532.63M,-0.0006
2019-04-26,11754.65,11683.75,11762.9,11661.75,333.48M,0.0097
2019-04-25,11641.8,11735.7,11796.75,11624.3,604.36M,-0.0072
2019-04-24,11726.15,11601.5,11740.85,11578.85,335.20M,0.013
2019-04-23,11575.95,11612.95,11645.95,11564.8,272.54M,-0.0016
2019-04-22,11594.45,11727.05,11727.05,11583.95,260.36M,-0.0135
2019-04-18,11752.8,11856.15,11856.15,11738.5,339.65M,-0.0029
2019-04-16,11787.15,11736.2,11810.95,11731.55,354.32M,0.0083
2019-04-15,11690.35,11667.0,11704.6,11648.25,290.00M,0.004
2019-04-12,11643.45,11612.85,11657.35,11578.8,246.01M,0.004
2019-04-11,11596.7,11592.55,11606.7,11550.55,279.78M,0.0011
2019-04-10,11584.3,11646.85,11680.05,11571.75,359.94M,-0.0075
2019-04-09,11671.95,11612.05,11683.9,11569.7,300.47M,0.0058
2019-04-08,11604.5,11704.35,11710.3,11549.1,260.93M,-0.0053
2019-04-05,11665.95,11638.4,11689.65,11609.5,266.67M,0.0059
2019-04-04,11598.0,11660.2,11662.55,11559.2,349.03M,-0.0039
2019-04-03,11643.95,11735.3,11761.0,11629.15,365.76M,-0.0059
2019-04-02,11713.2,11711.55,11729.35,11655.85,386.13M,0.0038
2019-04-01,11669.15,11665.2,11738.1,11644.75,379.57M,0.0039
2019-03-29,11623.9,11625.45,11630.35,11570.15,416.28M,0.0047
2019-03-28,11570.0,11463.65,11588.5,11452.45,527.68M,0.0109
2019-03-27,11445.05,11531.45,11546.2,11413.0,350.45M,-0.0033
2019-03-26,11483.25,11375.2,11496.75,11352.45,282.58M,0.0114
2019-03-25,11354.25,11395.65,11395.65,11311.6,294.46M,-0.009
2019-03-22,11456.9,11549.2,11572.8,11434.55,386.19M,-0.0056
2019-03-20,11521.05,11553.35,11556.1,11503.1,366.30M,-0.001
2019-03-19,11532.4,11500.3,11543.85,11451.25,326.10M,0.0061
2019-03-18,11462.2,11473.85,11530.15,11412.5,320.25M,0.0031
2019-03-15,11426.85,11376.85,11487.0,11370.8,463.70M,0.0074
2019-03-14,11343.25,11382.5,11383.45,11313.75,294.48M,0.0001
2019-03-13,11341.7,11326.2,11352.3,11276.6,383.00M,0.0036
2019-03-12,11301.2,11231.35,11320.4,11227.0,391.31M,0.0119
2019-03-11,11168.05,11068.75,11180.9,11059.85,352.24M,0.012
2019-03-08,11035.4,11038.85,11049.0,11008.95,326.57M,-0.0021
2019-03-07,11058.2,11077.95,11089.05,11027.1,321.21M,0.0005
2019-03-06,11053.0,11024.85,11062.3,10998.85,372.55M,0.006
2019-03-05,10987.45,10864.85,10994.9,10817.0,373.22M,0.0114
2019-03-01,10863.5,10842.65,10877.9,10823.1,308.53M,0.0066
2019-02-28,10792.5,10865.7,10865.7,10784.85,644.16M,-0.0013
2019-02-27,10806.65,10881.2,10939.7,10751.2,381.08M,-0.0026
2019-02-26,10835.3,10775.3,10888.75,10729.3,414.95M,-0.0041
2019-02-25,10880.1,10813.25,10887.1,10788.05,385.90M,0.0082
2019-02-22,10791.65,10782.7,10801.55,10758.4,396.85M,0.0002
2019-02-21,10789.85,10744.1,10808.85,10721.5,279.58M,0.0051
2019-02-20,10735.45,10655.45,10752.7,10646.4,289.20M,0.0124
2019-02-19,10604.35,10636.7,10722.85,10585.65,291.51M,-0.0034
2019-02-18,10640.95,10738.65,10759.9,10628.4,345.44M,-0.0078
2019-02-15,10724.4,10780.25,10785.75,10620.4,521.88M,-0.002
2019-02-14,10746.05,10786.1,10792.7,10718.75,627.04M,-0.0044
2019-02-13,10793.65,10870.55,10891.65,10772.1,321.96M,-0.0035
2019-02-12,10831.4,10879.7,10910.9,10823.8,292.32M,-0.0053
2019-02-11,10888.8,10930.9,10930.9,10857.1,285.98M,-0.005
2019-02-08,10943.6,11023.5,11041.2,10925.45,352.79M,-0.0114
2019-02-07,11069.4,11070.45,11118.1,11043.6,263.54M,0.0006
2019-02-06,11062.45,10965.1,11072.6,10962.7,298.51M,0.0117
2019-02-05,10934.35,10908.65,10956.7,10886.7,268.10M,0.002
2019-02-04,10912.25,10876.75,10927.9,10814.15,318.30M,0.0017
2019-02-01,10893.65,10851.35,10983.45,10813.45,482.27M,0.0058
2019-01-31,10830.95,10690.55,10838.05,10678.55,604.82M,0.0168
2019-01-30,10651.8,10702.25,10710.2,10612.85,410.11M,0.0
2019-01-29,10652.2,10653.7,10690.35,10583.65,356.91M,-0.0009
2019-01-28,10661.55,10792.45,10804.45,10630.95,419.68M,-0.011
2019-01-25,10780.55,10859.75,10931.7,10756.45,463.44M,-0.0064
2019-01-24,10849.8,10844.05,10866.6,10798.65,361.08M,0.0017
2019-01-23,10831.5,10931.05,10944.8,10811.95,298.88M,-0.0084
2019-01-22,10922.75,10949.8,10949.8,10864.15,300.77M,-0.0036
2019-01-21,10961.85,10919.35,10987.45,10885.75,288.83M,0.005
2019-01-18,10906.95,10914.85,10928.2,10852.2,323.81M,0.0002
2019-01-17,10905.2,10920.85,10930.65,10844.65,271.68M,0.0014
2019-01-16,10890.3,10899.65,10928.15,10876.9,276.54M,0.0003
2019-01-15,10886.8,10777.55,10896.95,10777.55,310.74M,0.0139
2019-01-14,10737.6,10807.0,10808.0,10692.35,298.77M,-0.0053
2019-01-11,10794.95,10834.75,10850.15,10739.4,260.79M,-0.0025
2019-01-10,10821.6,10859.35,10859.35,10801.8,254.36M,-0.0031
2019-01-09,10855.15,10862.4,10870.4,10749.4,333.01M,0.0049
2019-01-08,10802.15,10786.25,10818.45,10733.25,277.70M,0.0028
2019-01-07,10771.8,10804.85,10835.95,10750.15,269.37M,0.0041
2019-01-04,10727.35,10699.7,10741.05,10628.65,296.60M,0.0052
2019-01-03,10672.25,10796.8,10814.05,10661.25,286.24M,-0.0111
2019-01-02,10792.5,10868.85,10895.35,10735.05,309.67M,-0.0108
2019-01-01,10910.1,10881.7,10923.6,10807.1,159.40M,0.0044
2018-12-31,10862.55,10913.2,10923.55,10853.2,186.50M,0.0002
2018-12-28,10859.9,10820.95,10893.6,10817.15,253.09M,0.0074
2018-12-27,10779.8,10817.9,10834.2,10764.45,470.16M,0.0047
2018-12-26,10729.85,10635.45,10747.5,10534.55,271.94M,0.0062
2018-12-24,10663.5,10780.9,10782.3,10649.25,230.29M,-0.0084
2018-12-21,10754.0,10944.25,10963.65,10738.65,389.24M,-0.0181
2018-12-20,10951.7,10885.2,10962.55,10880.05,328.80M,-0.0014
2018-12-19,10967.3,10930.55,10985.15,10928.0,321.80M,0.0054
2018-12-18,10908.7,10850.9,10915.4,10819.1,294.94M,0.0019
2018-12-17,10888.35,10853.2,10900.35,10844.85,306.15M,0.0077
2018-12-14,10805.45,10784.5,10815.75,10752.1,350.58M,0.0013
2018-12-13,10791.55,10810.75,10838.6,10749.5,387.81M,0.005
2018-12-12,10737.6,10591.0,10752.2,10560.8,371.70M,0.0179
2018-12-11,10549.15,10350.05,10567.15,10333.85,438.70M,0.0058
2018-12-10,10488.45,10508.7,10558.85,10474.95,393.10M,-0.0192
2018-12-07,10693.7,10644.8,10704.55,10599.35,335.85M,0.0087
2018-12-06,10601.15,10718.15,10722.65,10588.25,328.28M,-0.0169
2018-12-05,10782.9,10820.45,10821.05,10747.95,322.02M,-0.008
2018-12-04,10869.5,10877.1,10890.95,10833.35,332.14M,-0.0013
2018-12-03,10883.75,10930.7,10941.2,10845.35,422.36M,0.0006
2018-11-30,10876.75,10892.1,10922.45,10835.1,467.86M,0.0017
2018-11-29,10858.7,10808.7,10883.05,10782.35,712.65M,0.0121
